ID_ACCIDENTE,ANYO,MES,DIA_SEMANA,HORA,COD_PROVINCIA,COD_MUNICIPIO,ZONA,ZONA_AGRUPADA,CARRETERA,KM,SENTIDO_1F,TITULARIDAD_VIA,TIPO_VIA,TIPO_ACCIDENTE,TOTAL_MU24H,TOTAL_HG24H,TOTAL_HL24H,TOTAL_VICTIMAS_24H,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,TOTAL_VICTIMAS_30DF,TOTAL_VEHICULOS,TOT_PEAT_MU24H,TOT_BICI_MU24H,TOT_CICLO_MU24H,TOT_MOTO_MU24H,TOT_TUR_MU24H,TOT_FURG_MU24H,TOT_CAM_MENOS3500_MU24H,TOT_CAM_MAS3500_MU24H,TOT_BUS_MU24H,TOT_OTRO_MU24H,TOT_SINESPECIF_MU24H,TOT_PEAT_MU30DF,TOT_BICI_MU30DF,TOT_CICLO_MU30DF,TOT_MOTO_MU30DF,TOT_TUR_MU30DF,TOT_FURG_MU30DF,TOT_CAM_MENOS3500_MU30DF,TOT_CAM_MAS3500_MU30DF,TOT_BUS_MU30DF,TOT_VMP_MU30DF,TOT_OTRO_MU30DF,TOT_SINESPECIF_MU30DF,NUDO,CONDICION_FIRME,CONDICION_ILUMINACION,CONDICION_METEO,CONDICION_NIEBLA,ACERA,TRAZADO_PLANTA,ZONA_KM,HAY_NIEBLA,TRAMO_HORA,gravedad_accidente,tramo_horario,zona_riesgo
96733,2024,8,6,14,48,48020,3,2,No inventariada,0.0,4,4,14,7.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,1,0.0,0,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96734,2024,8,1,11,48,48020,3,2,No inventariada,0.0,3,4,9,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,1,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96735,2024,8,5,12,48,48020,3,2,No inventariada,0.0,2,4,14,1.0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
96736,2024,6,2,8,48,48020,3,2,No inventariada,0.0,4,4,9,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96737,2024,8,1,12,48,48003,1,1,N-634,87.0,2,5,14,2.0,0,1,2,3,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,3,Media,0,Mañana,Baja,Tarde,Bajo Riesgo
96738,2024,8,7,15,48,48013,1,1,AP-8,124.0,2,2,1,4.0,0,0,5,5,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,1,Alta,0,Tarde,Media,Tarde,Bajo Riesgo
96739,2024,7,2,20,48,48020,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,0,998,,0,Noche,Baja,Noche,Bajo Riesgo
96740,2024,6,2,13,48,48020,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96741,2024,6,4,12,48,48020,3,2,No inventariada,0.0,4,4,9,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
96742,2024,8,5,14,48,0,1,1,N-637,17.0,2,5,3,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,2,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
96743,2024,8,1,15,48,48003,1,1,BI-635,24.0,1,3,5,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,3,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
96744,2024,8,1,20,48,0,1,1,BI-630,57.0,1,3,14,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2,1,0.0,998,2,Media,0,Noche,Baja,Noche,Bajo Riesgo
96745,2024,8,6,17,48,48020,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,4,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96746,2024,8,1,15,48,48015,1,1,A-8,110.0,1,3,8,16.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,1,Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
96747,2024,8,4,21,48,0,1,1,BI-3102,19.0,1,3,5,8.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,6,2,0.0,998,1,Baja,0,Noche,Baja,Noche,Bajo Riesgo
96748,2024,8,5,18,48,48089,3,2,No inventariada,0.0,4,5,14,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Noche,Bajo Riesgo
96749,2024,8,5,12,48,48020,3,2,No inventariada,0.0,3,4,9,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
96750,2024,7,3,11,48,48020,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,0,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96751,2024,8,5,18,48,48036,1,1,N-634,103.0,2,5,5,16.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,1,Alta,0,Tarde,Baja,Noche,Bajo Riesgo
96752,2024,8,7,20,48,48901,1,1,No inventariada,0.0,1,5,8,12.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,3,,0,Noche,Baja,Noche,Bajo Riesgo
96753,2024,8,7,21,48,48020,3,2,No inventariada,0.0,4,4,9,10.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96754,2024,7,5,2,48,48020,3,2,No inventariada,0.0,2,4,14,4.0,0,0,6,6,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,,0,Madrugada,Media,Madrugada,Bajo Riesgo
96755,2024,8,3,19,48,48080,1,1,A-8,127.0,1,3,3,2.0,0,0,4,4,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,3,Alta,0,Noche,Media,Noche,Bajo Riesgo
96756,2024,8,2,6,48,48003,1,1,N-634,89.0,2,5,6,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,1,Media,0,Madrugada,Baja,Mañana,Bajo Riesgo
96757,2024,8,6,16,48,48902,1,1,N-637,13.0,2,5,3,16.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,3,0.0,998,1,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
96758,2024,6,4,9,48,48020,3,2,No inventariada,0.0,4,4,9,20.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96759,2024,8,6,17,48,48036,1,1,BI-3720,7.0,2,3,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,1,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
96760,2024,8,4,20,48,48043,1,1,BI-2120,26.0,2,3,6,10.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,1,Baja,0,Noche,Baja,Noche,Bajo Riesgo
96761,2024,8,6,14,48,0,3,2,No inventariada,0.0,4,5,14,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96762,2024,8,3,14,48,48901,3,2,No inventariada,0.0,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96763,2024,8,1,20,48,48069,3,2,No inventariada,0.0,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96764,2024,8,2,14,48,48902,1,1,No inventariada,5.0,2,3,8,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
96765,2024,8,4,20,48,48020,3,2,No inventariada,0.0,1,4,9,2.0,0,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96766,2024,8,5,14,48,48085,1,1,BI-3114,20.0,2,3,5,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,3,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
96767,2024,8,2,19,48,48036,1,1,N-634,103.0,1,5,14,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,1,Alta,0,Noche,Baja,Noche,Bajo Riesgo
96768,2024,8,3,20,48,48020,3,2,No inventariada,0.0,3,4,14,18.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8,1,1,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96769,2024,8,7,17,48,48020,3,2,BI-631,0.0,4,4,14,5.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96770,2024,8,7,20,48,48071,2,2,No inventariada,132.0,2,3,6,12.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,2,Alta,0,Noche,Baja,Noche,Bajo Riesgo
96771,2024,8,5,16,48,0,3,2,No inventariada,0.0,4,4,9,20.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96772,2024,7,2,22,48,48020,3,2,No inventariada,0.0,2,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,3,2,0.0,4,998,,0,Noche,Baja,Noche,Bajo Riesgo
96773,2024,8,4,19,48,48003,1,1,N-634,91.0,2,5,14,15.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7,1,1,0.0,998,2,Media,0,Noche,Baja,Noche,Bajo Riesgo
96774,2024,8,4,11,48,48003,1,1,AP-8,91.0,1,2,1,12.0,0,0,4,4,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,3,0.0,998,1,Media,0,Mañana,Media,Mañana,Bajo Riesgo
96775,2024,8,4,12,48,0,1,1,No inventariada,24.0,2,3,6,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,2,0.0,998,2,Baja,0,Mañana,Baja,Tarde,Bajo Riesgo
96776,2024,8,4,21,48,48029,1,1,N-634,105.0,1,5,14,4.0,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,4,2,0.0,998,1,Alta,0,Noche,Media,Noche,Bajo Riesgo
96777,2024,8,4,20,48,48054,3,2,No inventariada,0.0,4,4,9,10.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,2,3,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96778,2024,8,5,6,48,0,1,1,BI-3614,34.0,1,3,14,1.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,2,2,0.0,998,2,Baja,0,Madrugada,Baja,Mañana,Bajo Riesgo
96779,2024,4,7,18,48,0,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,4,998,,0,Tarde,Baja,Noche,Bajo Riesgo
96780,2024,8,5,10,48,48020,3,2,No inventariada,0.0,4,4,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96781,2024,8,3,11,48,48020,3,2,No inventariada,0.0,4,4,14,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96782,2024,8,3,8,48,48044,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96783,2024,8,4,18,48,48020,3,2,No inventariada,0.0,4,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,0,998,,0,Tarde,Baja,Noche,Bajo Riesgo
96784,2024,8,3,12,48,48020,3,2,No inventariada,0.0,1,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
96785,2024,8,4,1,48,48020,3,2,No inventariada,0.0,1,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,4,1,0.0,998,998,,0,Madrugada,Baja,Madrugada,Bajo Riesgo
96786,2024,8,3,12,48,48011,1,1,BI-625,382.0,3,3,6,1.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,1,Muy Alta,0,Mañana,Baja,Tarde,Bajo Riesgo
96787,2024,8,6,18,48,48003,1,1,AP-8,97.0,2,2,1,4.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4,1,4,0.0,998,1,Media,0,Tarde,Baja,Noche,Bajo Riesgo
96788,2024,8,7,16,48,48020,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96789,2024,7,3,12,48,48020,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
96790,2024,7,1,20,48,48020,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96791,2024,6,3,12,48,0,1,1,BI-623,36.0,2,3,6,10.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,1,0.0,998,2,Baja,0,Mañana,Baja,Tarde,Bajo Riesgo
96792,2024,7,4,18,48,0,1,1,N-240,48.0,3,5,6,12.0,1,1,5,7,1,1,5,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,2,Baja,0,Tarde,Alta,Noche,Bajo Riesgo
96793,2024,7,2,19,48,48011,3,2,No inventariada,0.0,4,4,9,19.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,2,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96794,2024,8,6,9,48,0,3,2,No inventariada,0.0,4,4,9,19.0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96795,2024,9,7,19,48,0,3,2,No inventariada,0.0,4,5,14,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2,1,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96796,2024,9,2,8,48,48020,3,2,No inventariada,0.0,1,4,9,16.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96797,2024,8,7,13,48,48020,3,2,No inventariada,0.0,4,4,9,3.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96798,2024,8,5,16,48,48020,3,2,No inventariada,0.0,4,4,9,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96799,2024,6,3,14,48,48020,3,2,No inventariada,0.0,4,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96800,2024,9,2,22,48,48020,3,2,No inventariada,0.0,4,4,9,6.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96801,2024,9,1,19,48,48015,1,1,A-8,110.0,2,3,3,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,2,0.0,998,2,Alta,0,Noche,Baja,Noche,Bajo Riesgo
96802,2024,9,1,23,48,48083,1,1,A-8,127.0,1,3,8,12.0,0,0,4,4,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,3,3,0.0,998,3,Alta,0,Noche,Media,Noche,Bajo Riesgo
96803,2024,9,2,7,48,0,1,1,BI-2120,24.0,1,3,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,2,1,0.0,998,1,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
96804,2024,8,2,7,48,48020,3,2,No inventariada,0.0,4,4,9,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96805,2024,7,4,21,48,48020,3,2,No inventariada,0.0,4,4,9,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,1,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96806,2024,5,5,18,48,48044,3,2,No inventariada,0.0,3,4,9,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Noche,Bajo Riesgo
96807,2024,7,1,12,48,48003,1,1,N-634,89.0,3,5,14,3.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,1,Media,0,Mañana,Baja,Tarde,Bajo Riesgo
96808,2024,8,4,13,48,0,1,1,BI-3321,36.0,2,3,7,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,1,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
96809,2024,8,4,20,48,0,3,2,No inventariada,0.0,4,5,14,6.0,0,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96810,2024,9,4,1,48,48020,1,1,A-8,116.0,2,3,2,16.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,4,3,0.0,998,3,Alta,0,Madrugada,Baja,Madrugada,Bajo Riesgo
96811,2024,9,4,8,48,48020,3,2,No inventariada,0.0,2,4,14,2.0,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8,1,1,0.0,998,998,,0,Mañana,Media,Mañana,Bajo Riesgo
96812,2024,9,2,12,48,48020,3,2,No inventariada,0.0,4,4,14,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
96813,2024,8,4,13,48,48020,3,2,No inventariada,0.0,4,4,9,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
96814,2024,9,1,19,48,48020,3,2,No inventariada,0.0,4,4,14,4.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9,1,7,0.0,998,998,,0,Noche,Baja,Noche,Bajo Riesgo
96815,2024,6,7,10,48,48044,3,2,No inventariada,0.0,4,4,12,10.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,4,0.0,998,998,,0,Mañana,Baja,Mañana,Bajo Riesgo
96816,2024,9,2,22,48,48044,3,2,No inventariada,0.0,2,4,9,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,3,0.0,0,998,,0,Noche,Baja,Noche,Bajo Riesgo
96817,2024,8,3,8,48,48902,1,1,No inventariada,4.0,1,3,5,4.0,0,0,3,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,2,0.0,998,3,Baja,0,Mañana,Media,Mañana,Bajo Riesgo
96818,2024,8,7,12,48,48071,3,2,No inventariada,0.0,4,5,14,19.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8,1,2,0.0,998,998,,0,Mañana,Baja,Tarde,Bajo Riesgo
96819,2024,9,3,21,48,48054,1,1,BI-637,13.0,1,3,3,11.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,4,3,0.0,998,2,Baja,0,Noche,Baja,Noche,Bajo Riesgo
96820,2024,8,1,14,48,48020,3,2,No inventariada,0.0,3,4,9,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,,0,Tarde,Baja,Tarde,Bajo Riesgo
